date,state,unemploy_perc,house_price_index,house_price_perc
1985-12-01,Vermont,4.6,53.844273839,0.09990659679863101
1986-01-01,Vermont,4.5,54.047607873,0.10108551499851881
1986-02-01,Vermont,4.4,54.363175469,0.10035251328710681
1986-03-01,Vermont,4.4,54.796739822,0.09794316164709271
1986-04-01,Vermont,4.3,55.329026592,0.09458816860989927
1986-05-01,Vermont,4.3,55.99387453,0.09370418275956238
1986-06-01,Vermont,4.3,56.829267549,0.0979984391140285
1986-07-01,Vermont,4.3,57.767345554,0.10533653061445358
1986-08-01,Vermont,4.2,58.741050515,0.1136723390817782
1986-09-01,Vermont,4.2,59.658686041,0.1222039390102474
1986-10-01,Vermont,4.2,60.413042683,0.12971731091845706
1986-11-01,Vermont,4.1,61.05779074,0.13726589747523588
1986-12-01,Vermont,4.0,61.683994557,0.14559989687002894
1987-01-01,Vermont,3.9,62.312153811,0.15291233531407844
1987-02-01,Vermont,3.8,62.942910715,0.1578225549184944
1987-03-01,Vermont,3.7,63.674547643,0.16201343090553166
1987-04-01,Vermont,3.6,64.533702751,0.16636251757826703
1987-05-01,Vermont,3.6,65.420920551,0.16835852314433497
1987-06-01,Vermont,3.6,66.264455695,0.16602691804649217
1987-07-01,Vermont,3.6,66.989405641,0.15964140291645168
1987-08-01,Vermont,3.6,67.661346718,0.15185796176256905
1987-09-01,Vermont,3.5,68.412200267,0.14672656752755509
1987-10-01,Vermont,3.4,69.22906393,0.14592910496595124
1987-11-01,Vermont,3.3,69.982658481,0.14617082656993619
1987-12-01,Vermont,3.2,70.608915405,0.1446877899542125
1988-01-01,Vermont,3.1,71.18453279,0.14238601037465282
1988-02-01,Vermont,2.9,71.901287022,0.14232542164379325
1988-03-01,Vermont,2.9,72.875954388,0.14450682549939642
1988-04-01,Vermont,2.8,74.041358591,0.14732853431151782
1988-05-01,Vermont,2.8,75.278694678,0.15068229006828493
1988-06-01,Vermont,2.9,76.5078597,0.15458368891080965
1988-07-01,Vermont,2.9,77.564668857,0.15786471181239348
1988-08-01,Vermont,3.0,78.280607995,0.15694723489999562
1988-09-01,Vermont,3.1,78.684553535,0.15015382092534568
1988-10-01,Vermont,3.2,78.934559865,0.14019395011340285
1988-11-01,Vermont,3.2,79.21222244,0.1318835860101799
1988-12-01,Vermont,3.1,79.619376694,0.12761081567841126
1989-01-01,Vermont,3.1,80.082529824,0.12499902275470132
1989-02-01,Vermont,3.1,80.494825898,0.11951856819156226
1989-03-01,Vermont,3.1,80.922034795,0.11040789070372581
1989-04-01,Vermont,3.2,81.444499546,0.09998656286001584
1989-05-01,Vermont,3.3,82.030284539,0.08968792418465155
1989-06-01,Vermont,3.5,82.613555998,0.0798048242617353
1989-07-01,Vermont,3.6,83.119850789,0.07162000449253081
1989-08-01,Vermont,3.8,83.563184713,0.06748257139670422
1989-09-01,Vermont,3.9,83.992571201,0.06745946221374832
1989-10-01,Vermont,4.0,84.351160621,0.06862140949748619
1989-11-01,Vermont,4.1,84.571567712,0.06765805966446004
1989-12-01,Vermont,4.2,84.628487707,0.06291321561397623
1990-01-01,Vermont,4.3,84.628791023,0.05676970007055804
1990-02-01,Vermont,4.4,84.722413454,0.052519991301764435
1990-03-01,Vermont,4.5,84.900483537,0.049163973101746805
1990-04-01,Vermont,4.6,85.025313123,0.04396630339630914
1990-05-01,Vermont,4.7,84.994580099,0.036136599752871534
1990-06-01,Vermont,4.8,84.79768383,0.026437886683547074
1990-07-01,Vermont,4.9,84.459394111,0.01611580518112854
1990-08-01,Vermont,5.1,84.049806387,0.00582339789551245
1990-09-01,Vermont,5.3,83.6792067,-0.0037308597238927543
1990-10-01,Vermont,5.5,83.396820348,-0.011313896168992477
1990-11-01,Vermont,5.8,83.227059643,-0.015897873308658328
1990-12-01,Vermont,6.1,83.194617858,-0.016943110858418486
1991-01-01,Vermont,6.4,83.182136378,-0.01709411924136839
1991-02-01,Vermont,6.7,83.063301308,-0.019582918832934504
1991-03-01,Vermont,6.9,82.852440777,-0.02412286331805702
1991-04-01,Vermont,7.0,82.613574646,-0.028364946724878437
1991-05-01,Vermont,7.0,82.345297734,-0.0311700153340857
1991-06-01,Vermont,6.8,82.014410918,-0.03282251102022815
1991-07-01,Vermont,6.6,81.659749144,-0.033147822056603715
1991-08-01,Vermont,6.4,81.393415014,-0.03160496718777539
1991-09-01,Vermont,6.3,81.310048775,-0.028312385100562776
1991-10-01,Vermont,6.2,81.364515434,-0.02436909351603056
1991-11-01,Vermont,6.2,81.472284665,-0.02108418806968615
1991-12-01,Vermont,6.3,81.522685552,-0.020096640252062037
1992-01-01,Vermont,6.4,81.414594755,-0.021249052981374028
1992-02-01,Vermont,6.5,81.336814681,-0.020785191532397218
1992-03-01,Vermont,6.4,81.532855705,-0.015926930572289333
1992-04-01,Vermont,6.4,81.868282871,-0.009021420247139589
1992-05-01,Vermont,6.3,82.084572387,-0.003166244511523031
1992-06-01,Vermont,6.2,82.17903323,0.0020072364131786813
1992-07-01,Vermont,6.1,82.189462791,0.006486839018644108
1992-08-01,Vermont,6.0,82.081260273,0.008450871104028312
1992-09-01,Vermont,5.9,81.853657969,0.0066856335986744675
1992-10-01,Vermont,5.8,81.631469234,0.0032809609763673198
1992-11-01,Vermont,5.7,81.564523522,0.0011321501217165242
1992-12-01,Vermont,5.6,81.597533717,0.0009181268317304259
1993-01-01,Vermont,5.5,81.618584731,0.0025055701206138092
1993-02-01,Vermont,5.4,81.705905939,0.004537813036415983
1993-03-01,Vermont,5.3,81.932711006,0.004904222936171321
1993-04-01,Vermont,5.2,82.211887984,0.004197048001378212
1993-05-01,Vermont,5.2,82.403406299,0.0038842123766791303
1993-06-01,Vermont,5.1,82.474089991,0.0035904141166300807
1993-07-01,Vermont,5.1,82.4276671,0.002898234164222746
1993-08-01,Vermont,5.1,82.249316955,0.002047442759054219
1993-09-01,Vermont,5.1,82.044117789,0.002326833335562606
1993-10-01,Vermont,5.0,81.971376271,0.0041639215879558655
1993-11-01,Vermont,5.0,82.047212702,0.005917881441062978
1993-12-01,Vermont,4.9,82.149733364,0.006767357073746316
1994-01-01,Vermont,4.8,82.215331464,0.0073114075056162076
1994-02-01,Vermont,4.8,82.258737876,0.006766119665972736
1994-03-01,Vermont,4.7,82.297167556,0.00444824228961882
1994-04-01,Vermont,4.7,82.324153782,0.0013655664740583884
1994-05-01,Vermont,4.6,82.424307518,0.0002536450850607608
1994-06-01,Vermont,4.6,82.665975196,0.002326611970146608
1994-07-01,Vermont,4.6,82.906024411,0.005803358603121422
1994-08-01,Vermont,4.5,82.964913224,0.008700330841549864
1994-09-01,Vermont,4.5,82.8541562,0.009873205207511004
1994-10-01,Vermont,4.4,82.643165555,0.00819541301562432
1994-11-01,Vermont,4.3,82.381495395,0.004074272385268474
1994-12-01,Vermont,4.3,82.207934302,0.0007084738515474864
1995-01-01,Vermont,4.2,82.212785185,-3.0970853667544596e-05
1995-02-01,Vermont,4.2,82.346718937,0.0010695649273471108
1995-03-01,Vermont,4.2,82.600174381,0.0036818621344874014
1995-04-01,Vermont,4.2,82.949069868,0.007590920249904043
1995-05-01,Vermont,4.2,83.287416406,0.010471533386088971
1995-06-01,Vermont,4.3,83.585959063,0.01112893018946104
1995-07-01,Vermont,4.3,83.753586749,0.010223169474370852
1995-08-01,Vermont,4.3,83.654772137,0.00831506821609529
1995-09-01,Vermont,4.3,83.287006145,0.005224239372556783
1995-10-01,Vermont,4.3,82.76741716,0.0015034710271026874
1995-11-01,Vermont,4.3,82.398657342,0.00020832283897886938
1995-12-01,Vermont,4.3,82.416052626,0.0025316087281241906
1996-01-01,Vermont,4.3,82.664089406,0.005489465172411334
1996-02-01,Vermont,4.3,82.83377969,0.005914756037488589
1996-03-01,Vermont,4.3,82.89458219,0.003564251664191609
1996-04-01,Vermont,4.3,83.034942969,0.001035250921278097
1996-05-01,Vermont,4.3,83.349742299,0.0007483230443381395
1996-06-01,Vermont,4.3,83.736268912,0.0017982667266724928
1996-07-01,Vermont,4.3,84.02988142,0.00329889956627194
1996-08-01,Vermont,4.3,84.134548596,0.005735195336068699
1996-09-01,Vermont,4.3,84.049586426,0.009156053462557878
1996-10-01,Vermont,4.2,83.852021518,0.013104243133542859
1996-11-01,Vermont,4.2,83.703114747,0.015831051707381194
1996-12-01,Vermont,4.2,83.709992459,0.015700094723922753
1997-01-01,Vermont,4.2,83.825605583,0.014051036978043552
1997-02-01,Vermont,4.1,83.985123813,0.01389945173706697
1997-03-01,Vermont,4.1,84.154444224,0.015198364002997344
1997-04-01,Vermont,4.1,84.28656475,0.015073434583646073
1997-05-01,Vermont,4.0,84.30579075,0.011470322818400325
1997-06-01,Vermont,3.9,84.194988428,0.005478146112314564
1997-07-01,Vermont,3.9,83.971720075,-0.0006921507446773223
1997-08-01,Vermont,3.8,83.660104437,-0.0056391121948986545
1997-09-01,Vermont,3.8,83.377278132,-0.007998948270755979
1997-10-01,Vermont,3.7,83.256134913,-0.007106407146929561
1997-11-01,Vermont,3.7,83.281296487,-0.005039457148936166
1997-12-01,Vermont,3.7,83.47648227,-0.002789513917521469
1998-01-01,Vermont,3.6,83.883666363,0.0006926377637976877
1998-02-01,Vermont,3.6,84.377561974,0.004672710394209689
1998-03-01,Vermont,3.5,84.877364192,0.008590395607340096
1998-04-01,Vermont,3.5,85.342454214,0.012527375710848387
1998-05-01,Vermont,3.4,85.751601188,0.017149598208353156
1998-06-01,Vermont,3.4,86.060062681,0.022151844044671742
1998-07-01,Vermont,3.4,86.262435682,0.027279608003194955
1998-08-01,Vermont,3.4,86.509639538,0.03406085995441033
1998-09-01,Vermont,3.3,86.76122205,0.04058592453261256
1998-10-01,Vermont,3.3,86.87965597,0.04352257116891711
1998-11-01,Vermont,3.2,86.855064562,0.042912012969896995
1998-12-01,Vermont,3.2,86.792951598,0.039729385304870135
1999-01-01,Vermont,3.1,86.83345404,0.03516522113178788
1999-02-01,Vermont,3.1,87.02756417,0.0314064798034408
1999-03-01,Vermont,3.0,87.474764567,0.03060180296273618
1999-04-01,Vermont,3.0,88.254526099,0.03412219524057569
1999-05-01,Vermont,3.0,89.320678802,0.04162111919257616
1999-06-01,Vermont,3.0,90.529796914,0.05193738063575459
1999-07-01,Vermont,3.0,91.622433425,0.06213594249482157
1999-08-01,Vermont,2.9,92.403759437,0.068132521768409
1999-09-01,Vermont,2.9,92.924569149,0.07103803926883501
1999-10-01,Vermont,2.9,93.318359081,0.07411059630833838
1999-11-01,Vermont,2.8,93.677437007,0.07854893067438762
1999-12-01,Vermont,2.7,94.045642718,0.0835631348682826
2000-01-01,Vermont,2.7,94.448368857,0.0876956341445565
2000-02-01,Vermont,2.6,94.936178437,0.09087482043679018
2000-03-01,Vermont,2.6,95.626313798,0.09318743835836729
2000-04-01,Vermont,2.7,96.504028515,0.09347398689497322
2000-05-01,Vermont,2.7,97.406159957,0.0905219403104105
2000-06-01,Vermont,2.8,98.1531472,0.0842081894123976
2000-07-01,Vermont,2.9,98.719195782,0.07745660196647419
2000-08-01,Vermont,2.9,99.222579228,0.07379374857198306
2000-09-01,Vermont,2.9,99.566482523,0.07147639676811424
2000-10-01,Vermont,2.9,99.714489009,0.06854096011748556
2000-11-01,Vermont,2.9,99.779647371,0.0651406630984579
2000-12-01,Vermont,3.0,100.0,0.06331348385649727
2001-01-01,Vermont,3.0,100.53913792,0.06448781632451217
2001-02-01,Vermont,3.0,101.30537232,0.067089217070462
2001-03-01,Vermont,3.1,102.2425207,0.06918814120531724
2001-04-01,Vermont,3.2,103.43565907,0.0718273699208587
2001-05-01,Vermont,3.2,104.86444321,0.0765689075135747
2001-06-01,Vermont,3.3,106.21140631,0.08209883574675625
2001-07-01,Vermont,3.3,107.17121047,0.08561672956356392
2001-08-01,Vermont,3.4,107.69915363,0.08542989375958454
2001-09-01,Vermont,3.4,107.95819899,0.08428254422929427
2001-10-01,Vermont,3.5,108.1493174,0.08458979707792191
2001-11-01,Vermont,3.6,108.46502995,0.08704563313103408
2001-12-01,Vermont,3.7,108.94039031,0.08940390310000002
2002-01-01,Vermont,3.7,109.50270775,0.08915502972715372
2002-02-01,Vermont,3.8,110.25745674,0.08836732164334227
2002-03-01,Vermont,3.8,111.33119228,0.08889326591103885
2002-04-01,Vermont,3.9,112.69742877,0.08954136110576827
2002-05-01,Vermont,3.9,114.06692285,0.08775595767548428
2002-06-01,Vermont,4.0,115.35093063,0.08605030888419263
2002-07-01,Vermont,4.0,116.50192376,0.08706361763649118
2002-08-01,Vermont,4.0,117.22340426,0.08843384844713387
2002-09-01,Vermont,4.1,117.53960986,0.08875111811459102
2002-10-01,Vermont,4.2,117.82557607,0.08947128749977673
2002-11-01,Vermont,4.2,118.25536442,0.090262589467897
2002-12-01,Vermont,4.3,118.61904269,0.08884356254331838
2003-01-01,Vermont,4.4,118.92750656,0.08606909366585969
2003-02-01,Vermont,4.4,119.36037191,0.08256054002284618
2003-03-01,Vermont,4.4,120.02026944,0.07804710415879512
2003-04-01,Vermont,4.4,121.0876128,0.0744487618002645
2003-05-01,Vermont,4.4,122.63097384,0.07507917962564736
2003-06-01,Vermont,4.3,124.34027097,0.07793036684579735
2003-07-01,Vermont,4.3,125.95168766,0.08111251381107665
2003-08-01,Vermont,4.3,127.49272877,0.08760472855081725
2003-09-01,Vermont,4.2,128.9185267,0.096809210559345
2003-10-01,Vermont,4.2,129.88101125,0.1023159451631952
2003-11-01,Vermont,4.2,130.35656253,0.10233107114719076
2003-12-01,Vermont,4.1,130.73243966,0.10212017139319918
2004-01-01,Vermont,4.0,131.161563,0.10286986412035648
2004-02-01,Vermont,3.9,131.83658151,0.10452555903065797
2004-03-01,Vermont,3.8,133.05153587,0.10857554720383744
2004-04-01,Vermont,3.8,134.95108424,0.11449124414483469
2004-05-01,Vermont,3.7,137.44583924,0.12080851139068138
2004-06-01,Vermont,3.6,140.19808947,0.12753565981713266
2004-07-01,Vermont,3.6,142.75814729,0.13343576368240617
2004-08-01,Vermont,3.6,144.67708365,0.1347869407595863
2004-09-01,Vermont,3.5,145.9909666,0.13242813377574847
2004-10-01,Vermont,3.5,146.99623901,0.13177621266788542
2004-11-01,Vermont,3.5,147.69632007,0.13301791028748156
2004-12-01,Vermont,3.5,148.17557779,0.13342624198986042
2005-01-01,Vermont,3.5,148.74826992,0.13408430425611817
2005-02-01,Vermont,3.5,149.84622517,0.13660581496975444
2005-03-01,Vermont,3.4,151.47544965,0.1384720113114768
2005-04-01,Vermont,3.4,153.42005492,0.1368567787655146
2005-05-01,Vermont,3.4,155.55641151,0.13176515469759953
2005-06-01,Vermont,3.4,157.60330069,0.12414727822467508
2005-07-01,Vermont,3.5,159.34705261,0.11620286221774201
2005-08-01,Vermont,3.5,160.76574985,0.11120397089922962
2005-09-01,Vermont,3.5,161.8397905,0.1085603052648052
2005-10-01,Vermont,3.6,162.37819027,0.10464180147461843
2005-11-01,Vermont,3.6,162.5198125,0.10036467004035354
2005-12-01,Vermont,3.6,162.59037471,0.09728186746421308
2006-01-01,Vermont,3.5,162.74616458,0.09410458802329846
2006-02-01,Vermont,3.5,163.24719909,0.08943150823316803
2006-03-01,Vermont,3.5,164.15949779,0.0837366594343032
2006-04-01,Vermont,3.5,165.25906754,0.07716730792576865
2006-05-01,Vermont,3.6,166.31432285,0.06915762092717359
2006-06-01,Vermont,3.6,167.17704859,0.06074585911643582
2006-07-01,Vermont,3.7,167.57279459,0.05162155085561837
2006-08-01,Vermont,3.8,167.26242756,0.04041083200906681
2006-09-01,Vermont,3.8,166.63110471,0.02960529172212434
2006-10-01,Vermont,3.9,166.24773658,0.023830455947105866
2006-11-01,Vermont,3.9,166.15661025,0.02237756550451353
2006-12-01,Vermont,3.9,166.06200155,0.021351982527822333
2007-01-01,Vermont,3.9,165.92201568,0.019514137910382923
2007-02-01,Vermont,3.9,166.04018189,0.017108917124269984
2007-03-01,Vermont,3.9,166.6305863,0.015052973134464187
2007-04-01,Vermont,3.9,167.50918038,0.013615669466702007
2007-05-01,Vermont,3.9,168.36639391,0.012338510747813114
2007-06-01,Vermont,4.0,169.01418418,0.010989161523634605
2007-07-01,Vermont,4.0,169.48647862,0.01142001620658184
2007-08-01,Vermont,4.1,169.70982643,0.01463208985844755
2007-09-01,Vermont,4.1,169.17132672,0.015244584823589369
2007-10-01,Vermont,4.2,167.70660537,0.00877527008795087
2007-11-01,Vermont,4.2,165.82050504,-0.0020228217793700765
2007-12-01,Vermont,4.2,164.30906486,-0.01055591690837343
2008-01-01,Vermont,4.3,163.55310808,-0.014277234942520867
2008-02-01,Vermont,4.3,163.42485711,-0.015751155836077335
2008-03-01,Vermont,4.3,163.9549118,-0.016057523167942067
2008-04-01,Vermont,4.4,164.88020149,-0.015694536168322726
2008-05-01,Vermont,4.4,165.63751728,-0.016207965061357354
2008-06-01,Vermont,4.5,165.9309439,-0.01824249423182356
2008-07-01,Vermont,4.6,165.7066884,-0.022301426348437903
2008-08-01,Vermont,4.7,164.94559283,-0.02807282112191123
2008-09-01,Vermont,4.8,164.00376743,-0.030546307049733934
2008-10-01,Vermont,5.1,163.18752944,-0.02694632045070544
2008-11-01,Vermont,5.4,162.31599712,-0.021134345955312606
2008-12-01,Vermont,5.7,161.34203849,-0.018057593916246062
2009-01-01,Vermont,6.1,160.47240196,-0.01883612091610687
2009-02-01,Vermont,6.4,159.91419282,-0.021481825666440635
2009-03-01,Vermont,6.7,159.66269362,-0.02617925948589961
2009-04-01,Vermont,6.9,159.6566225,-0.03168105656588982
2009-05-01,Vermont,6.9,160.00744459,-0.033990322859540956
2009-06-01,Vermont,6.9,160.56505133,-0.032338106708015846
2009-07-01,Vermont,6.8,160.78007481,-0.029730927807256724
2009-08-01,Vermont,6.6,160.36582969,-0.027765295582768967
2009-09-01,Vermont,6.5,159.37243712,-0.028239170249407586
2009-10-01,Vermont,6.4,158.26645257,-0.030155961591472824
2009-11-01,Vermont,6.3,157.62529268,-0.02889859609174661
2009-12-01,Vermont,6.3,157.51635868,-0.023711611963035395
2010-01-01,Vermont,6.3,157.80698091,-0.016609840804055587
2010-02-01,Vermont,6.3,158.31414352,-0.010005674116749907
2010-03-01,Vermont,6.2,158.8409962,-0.005146458457951697
2010-04-01,Vermont,6.2,159.19102891,-0.0029162184612793185
2010-05-01,Vermont,6.1,159.21193966,-0.004971674487011413
2010-06-01,Vermont,6.1,159.05044322,-0.0094329874244371
2010-07-01,Vermont,6.0,158.77256677,-0.012486049918637998
2010-08-01,Vermont,6.0,158.27556266,-0.01303436669794722
2010-09-01,Vermont,6.0,157.60260788,-0.011104989494936324
2010-10-01,Vermont,6.0,157.08648127,-0.0074555995970031486
2010-11-01,Vermont,5.9,156.91609536,-0.004499260924068493
2010-12-01,Vermont,5.9,156.94607416,-0.003620478055606613
2011-01-01,Vermont,5.8,156.95360395,-0.005407726293722659
2011-02-01,Vermont,5.7,156.76970247,-0.009755546887097122
2011-03-01,Vermont,5.6,156.60991598,-0.01404599740227519
2011-04-01,Vermont,5.5,156.88167977,-0.014506779407183812
2011-05-01,Vermont,5.5,157.48606705,-0.010840095370269642
2011-06-01,Vermont,5.4,158.09424136,-0.006011940870088384
2011-07-01,Vermont,5.4,158.44371067,-0.002071240055446011
2011-08-01,Vermont,5.4,158.45664432,0.0011440910836564289
2011-09-01,Vermont,5.4,158.25605474,0.0041461678127658885
2011-10-01,Vermont,5.4,157.7689146,0.00434431610207775
2011-11-01,Vermont,5.3,157.02933467,0.0007216551606141763
2011-12-01,Vermont,5.2,156.20233527,-0.004738818055695981
2012-01-01,Vermont,5.1,155.53122416,-0.009062421978237145
2012-02-01,Vermont,5.0,155.25638693,-0.009653112279712328
2012-03-01,Vermont,5.0,155.49957835,-0.007089829676824588
2012-04-01,Vermont,5.0,156.176762,-0.004493308403081042
2012-05-01,Vermont,5.0,157.05045914,-0.0027660091978912726
2012-06-01,Vermont,5.0,157.90710667,-0.0011836907428771637
2012-07-01,Vermont,5.0,158.39331245,-0.0003180828054764051
2012-08-01,Vermont,5.0,158.35555659,-0.0006379519800752131
2012-09-01,Vermont,4.9,157.90608616,-0.002211407206978322
2012-10-01,Vermont,4.8,157.33387604,-0.002757441547360351
2012-11-01,Vermont,4.7,157.00529018,-0.00015312100793474226
2012-12-01,Vermont,4.6,156.92329147,0.004615527666432362
2013-01-01,Vermont,4.6,156.92290179,0.008947898645537133
2013-02-01,Vermont,4.5,156.98787855,0.011152466280055062
2013-03-01,Vermont,4.5,157.28494592,0.011481494605608988
2013-04-01,Vermont,4.5,157.962701,0.011435369623042924
2013-05-01,Vermont,4.5,158.91541571,0.011874887728519967
2013-06-01,Vermont,4.5,159.98772017,0.013176186581318028
2013-07-01,Vermont,4.4,161.04203714,0.016722452791913867
2013-08-01,Vermont,4.4,161.73922261,0.0213675231413617
2013-09-01,Vermont,4.3,161.93124371,0.025490832227463622
2013-10-01,Vermont,4.3,161.53442415,0.026698306910916347
2013-11-01,Vermont,4.2,160.47865696,0.02212260985612602
2013-12-01,Vermont,4.2,159.2566708,0.014869553831950322
2014-01-01,Vermont,4.1,158.53578993,0.010278220206241251
2014-02-01,Vermont,4.1,158.51778261,0.009745364254430289
2014-03-01,Vermont,4.0,159.12515573,0.011699847046620526
2014-04-01,Vermont,4.0,160.30213885,0.01481006487727754
2014-05-01,Vermont,4.0,161.71404472,0.017610808853856907
2014-06-01,Vermont,4.0,162.79480323,0.01754561573236546
2014-07-01,Vermont,3.9,163.08339828,0.012675952044902239
2014-08-01,Vermont,3.9,162.42827316,0.004260256348959324
2014-09-01,Vermont,3.9,161.06114086,-0.00537328578515861
2014-10-01,Vermont,3.9,159.40331564,-0.013192906225493295
2014-11-01,Vermont,3.8,157.98908846,-0.015513393164927392
2014-12-01,Vermont,3.8,157.17904249,-0.01304578514396515
2015-01-01,Vermont,3.8,157.05577204,-0.009335544299829635
2015-02-01,Vermont,3.7,157.65227774,-0.005459985976017712
2015-03-01,Vermont,3.7,159.11583229,-5.859186724577192e-05
2015-04-01,Vermont,3.6,161.43188552,0.007047608210999146
2015-05-01,Vermont,3.6,164.04303649,0.01440191403308555
2015-06-01,Vermont,3.6,166.05703347,0.020038908953322165
2015-07-01,Vermont,3.6,166.97735062,0.023877061559107515
2015-08-01,Vermont,3.5,166.9313059,0.02772320761893643
2015-09-01,Vermont,3.5,166.31258933,0.03260531026887947
2015-10-01,Vermont,3.5,165.43363706,0.03783058963226971
2015-11-01,Vermont,3.4,164.50891312,0.04126756299154599
2015-12-01,Vermont,3.4,163.75087937,0.041811152275075925
2016-01-01,Vermont,3.3,163.2707596,0.03957185068255331
2016-02-01,Vermont,3.3,163.11597554,0.03465663724193524
2016-03-01,Vermont,3.3,163.42032833,0.027052594189085788
2016-04-01,Vermont,3.3,164.36637733,0.01817789466156272
2016-05-01,Vermont,3.3,165.66762812,0.009903447685199573
2016-06-01,Vermont,3.3,166.94754241,0.0053626692070281035
2016-07-01,Vermont,3.2,167.97726704,0.00598833564125445
2016-08-01,Vermont,3.2,168.36382347,0.008581479443155793
2016-09-01,Vermont,3.2,167.92926629,0.00972071306515554
2016-10-01,Vermont,3.2,167.04445922,0.009736968784744615
2016-11-01,Vermont,3.2,166.29958041,0.010884925661710732
2016-12-01,Vermont,3.1,166.03717669,0.013962046059209365
2017-01-01,Vermont,3.1,166.45637545,0.01951124535590143
2017-02-01,Vermont,3.1,167.55009513,0.027183846188705507
2017-03-01,Vermont,3.1,169.00347896,0.03416435817412977
2017-04-01,Vermont,3.1,170.66848898,0.0383418540480891
2017-05-01,Vermont,3.1,172.62802867,0.04201424641003659
2017-06-01,Vermont,3.0,174.59340784,0.04579801127723582
2017-07-01,Vermont,3.0,175.83293876,0.04676627890445051
2017-08-01,Vermont,3.0,175.99741945,0.04533988253931631
2017-09-01,Vermont,2.9,175.63081475,0.0458618597588587
2017-10-01,Vermont,2.9,175.43823509,0.050248753590475426
2017-11-01,Vermont,2.9,175.45107297,0.05503016025318663
2017-12-01,Vermont,2.9,175.676196,0.05805337998487259
1976-01-01,Virginia,5.9,28.966076172,0.03774048040064537
1976-02-01,Virginia,5.9,29.01261315,0.028604137011559283
1976-03-01,Virginia,5.9,29.197571413,0.02734529241817274
1976-04-01,Virginia,5.8,29.426252496,0.029654545656962128
1976-05-01,Virginia,5.8,29.670671138,0.03318731515057771
1976-06-01,Virginia,5.8,29.883049043,0.03547983647833908
1976-07-01,Virginia,5.8,30.025205878,0.033433294342673614
1976-08-01,Virginia,5.8,30.188124417,0.03222241870049647
1976-09-01,Virginia,5.8,30.353001523,0.03594842850440516
1976-10-01,Virginia,5.8,30.464587037,0.041832093043855156
1976-11-01,Virginia,5.8,30.575026371,0.048992712668628924
1976-12-01,Virginia,5.8,30.66661674,0.05588055884646659
1977-01-01,Virginia,5.8,30.741685832,0.06129962682748147
1977-02-01,Virginia,5.8,30.875290395,0.06420232591148034
1977-03-01,Virginia,5.7,31.092373506,0.06489588007844915
1977-04-01,Virginia,5.6,31.353534578,0.06549532878038011
1977-05-01,Virginia,5.5,31.656135043,0.06691671704241187
1977-06-01,Virginia,5.4,31.995996509,0.07070722478685454
1977-07-01,Virginia,5.3,32.294541548,0.075581019468139
1977-08-01,Virginia,5.3,32.521919002,0.07730836645438477
1977-09-01,Virginia,5.3,32.762565554,0.079384703656874
1977-10-01,Virginia,5.3,33.011694081,0.08360878290936546
1977-11-01,Virginia,5.3,33.218523993,0.08645937340898979
1977-12-01,Virginia,5.4,33.349554871,0.0874872554004471
1978-01-01,Virginia,5.4,33.446142216,0.08797358735560445
1978-02-01,Virginia,5.4,33.654952233,0.09002868644921791
1978-03-01,Virginia,5.3,34.050969599,0.09515504155477439
1978-04-01,Virginia,5.3,34.548060326,0.10188726059107589
1978-05-01,Virginia,5.3,35.05981277,0.10752031864839551
1978-06-01,Virginia,5.3,35.530437632,0.11046510528296305
1978-07-01,Virginia,5.3,35.893384274,0.11143811162796569
1978-08-01,Virginia,5.3,36.226789936,0.11391919811903373
1978-09-01,Virginia,5.3,36.473888185,0.1132793652830062
1978-10-01,Virginia,5.2,36.647626189,0.11014073070829378
1978-11-01,Virginia,5.2,36.942231681,0.11209732523891458
1978-12-01,Virginia,5.2,37.30025892,0.11846347167996041
1979-01-01,Virginia,5.1,37.604744342,0.1243372733137098
1979-02-01,Virginia,5.0,37.830879794,0.12408062659216412
1979-03-01,Virginia,4.9,38.016776854,0.11646679380068137
1979-04-01,Virginia,4.8,38.269745691,0.1077248716680963
1979-05-01,Virginia,4.7,38.636594378,0.10201941554749494
1979-06-01,Virginia,4.7,39.038862665,0.09874421107158526
1979-07-01,Virginia,4.6,39.403140838,0.0977828264174676
1979-08-01,Virginia,4.6,39.741575185,0.09702171390866776
1979-09-01,Virginia,4.6,40.00714501,0.09687085750438484
1979-10-01,Virginia,4.6,40.268666377,0.09880695053277089
1979-11-01,Virginia,4.6,40.614486551,0.09940533375758931
1979-12-01,Virginia,4.5,40.976511473,0.09855836552997332
1980-01-01,Virginia,4.5,41.394929071,0.10079006772469445
1980-02-01,Virginia,4.6,41.925388871,0.10823192850115526
1980-03-01,Virginia,4.8,42.517216454,0.11838035658003121
1980-04-01,Virginia,5.1,43.077900614,0.12563853864675023
1980-05-01,Virginia,5.3,43.451614583,0.12462330809730271
1980-06-01,Virginia,5.5,43.598593809,0.11679979468479718
1980-07-01,Virginia,5.6,43.748191386,0.11027168026691103
1980-08-01,Virginia,5.6,43.99441683,0.10701240766634701
1980-09-01,Virginia,5.4,44.202252624,0.10485895989207461
1980-10-01,Virginia,5.3,44.335977905,0.10100437620459912
1980-11-01,Virginia,5.2,44.535845124,0.09655073610436782
1980-12-01,Virginia,5.2,44.837946797,0.09423533593249767
1981-01-01,Virginia,5.3,45.079075892,0.08899995491430857
