GEOID,state,income,income.moe,age,age.moe
40009,Oklahoma,48601.0,3997.0,34.7,0.5
40011,Oklahoma,41972.0,3697.0,41.1,0.9
40013,Oklahoma,38847.0,1541.0,37.1,0.5
40015,Oklahoma,40674.0,1790.0,37.0,0.5
40017,Oklahoma,64505.0,1511.0,35.7,0.2
40019,Oklahoma,44531.0,2099.0,38.6,0.3
40021,Oklahoma,38694.0,2794.0,34.8,0.3
40023,Oklahoma,30617.0,1609.0,41.8,0.5
40025,Oklahoma,46680.0,5886.0,44.6,0.8
40027,Oklahoma,56452.0,1109.0,33.2,0.2
40029,Oklahoma,38243.0,5554.0,42.3,0.5
40031,Oklahoma,46241.0,1276.0,31.8,0.2
40033,Oklahoma,46361.0,6287.0,41.5,1.5
40035,Oklahoma,38876.0,2457.0,42.3,0.9
40037,Oklahoma,45016.0,1991.0,40.6,0.3
40039,Oklahoma,46125.0,2850.0,30.7,0.3
40041,Oklahoma,37942.0,1547.0,45.8,0.2
40043,Oklahoma,50904.0,2718.0,41.5,1.1
40045,Oklahoma,50855.0,4088.0,44.3,0.8
40047,Oklahoma,48238.0,2296.0,36.2,0.4
40049,Oklahoma,40524.0,1306.0,39.5,0.3
40051,Oklahoma,52279.0,1873.0,38.5,0.5
40053,Oklahoma,50250.0,2899.0,44.2,1.0
40055,Oklahoma,40125.0,4244.0,41.3,1.6
40057,Oklahoma,31250.0,4376.0,41.1,1.2
40059,Oklahoma,48359.0,3286.0,39.0,1.9
40061,Oklahoma,35252.0,2314.0,40.0,0.4
40063,Oklahoma,35563.0,2072.0,40.2,0.4
40065,Oklahoma,41560.0,2135.0,34.1,0.4
40067,Oklahoma,33449.0,2356.0,42.4,0.7
40069,Oklahoma,38776.0,3469.0,40.6,0.5
40071,Oklahoma,42134.0,1434.0,38.8,0.4
40073,Oklahoma,60034.0,3603.0,38.6,1.5
40075,Oklahoma,39909.0,2008.0,43.0,0.8
40077,Oklahoma,39205.0,2991.0,39.3,1.2
40079,Oklahoma,36490.0,1002.0,39.7,0.3
40081,Oklahoma,45149.0,1614.0,40.7,0.3
40083,Oklahoma,55299.0,2911.0,38.5,0.7
40085,Oklahoma,44549.0,3027.0,39.1,1.2
40087,Oklahoma,56088.0,4279.0,38.3,0.5
40089,Oklahoma,32324.0,1166.0,39.1,0.6
40091,Oklahoma,36011.0,2435.0,47.4,0.4
40093,Oklahoma,51571.0,2398.0,41.6,0.5
40095,Oklahoma,40475.0,2164.0,43.1,0.6
40097,Oklahoma,42071.0,1560.0,39.3,0.5
40099,Oklahoma,47077.0,3381.0,41.3,1.1
40101,Oklahoma,39984.0,1419.0,37.8,0.4
40103,Oklahoma,48285.0,3830.0,40.7,0.9
40105,Oklahoma,39875.0,2411.0,41.4,0.8
40107,Oklahoma,36216.0,2902.0,39.6,0.6
40109,Oklahoma,47437.0,488.0,34.2,0.1
40111,Oklahoma,38843.0,1488.0,39.2,0.4
40113,Oklahoma,45443.0,1901.0,41.9,0.4
40115,Oklahoma,36347.0,985.0,38.5,0.2
40117,Oklahoma,45765.0,1569.0,41.4,0.4
40119,Oklahoma,37667.0,1606.0,27.2,0.3
40121,Oklahoma,42576.0,1748.0,40.7,0.4
40123,Oklahoma,43261.0,1340.0,35.3,0.3
40125,Oklahoma,44688.0,804.0,37.6,0.3
40127,Oklahoma,32445.0,1801.0,44.8,0.3
40129,Oklahoma,50739.0,4298.0,40.6,1.0
40131,Oklahoma,58139.0,1516.0,38.8,0.3
40133,Oklahoma,36068.0,1482.0,39.7,0.5
40135,Oklahoma,35736.0,1672.0,39.9,0.4
40137,Oklahoma,43781.0,2067.0,40.1,0.3
40139,Oklahoma,50242.0,4649.0,31.5,0.7
40141,Oklahoma,37759.0,4087.0,40.5,0.5
40143,Oklahoma,49759.0,587.0,35.3,0.2
40145,Oklahoma,55715.0,1400.0,38.4,0.2
40147,Oklahoma,50023.0,2351.0,40.5,0.4
40149,Oklahoma,49632.0,3464.0,38.8,0.9
40151,Oklahoma,55315.0,3250.0,33.9,0.9
40153,Oklahoma,55300.0,3713.0,36.1,0.7
41001,Oregon,41098.0,1708.0,48.2,0.7
41003,Oregon,49802.0,1596.0,32.7,0.4
41005,Oregon,65965.0,1014.0,41.3,0.2
41007,Oregon,46408.0,2755.0,43.9,0.4
41009,Oregon,53179.0,2207.0,42.9,0.4
41011,Oregon,38605.0,1445.0,48.1,0.3
41013,Oregon,37106.0,3149.0,48.1,0.7
41015,Oregon,40884.0,3055.0,54.6,0.4
41017,Oregon,51223.0,1841.0,41.9,0.3
41019,Oregon,41312.0,1316.0,46.9,0.3
41021,Oregon,44293.0,4106.0,48.2,4.0
41023,Oregon,38046.0,4595.0,51.1,0.7
41025,Oregon,37580.0,2496.0,46.2,0.4
41027,Oregon,55827.0,3214.0,39.4,0.6
41029,Oregon,44028.0,1107.0,42.8,0.3
41031,Oregon,46366.0,3506.0,39.9,0.8
41033,Oregon,37665.0,1789.0,47.9,0.4
41035,Oregon,40336.0,1774.0,42.5,0.4
41037,Oregon,32369.0,4018.0,48.3,0.7
41039,Oregon,44103.0,729.0,39.3,0.3
41041,Oregon,42101.0,1209.0,50.4,0.3
41043,Oregon,45644.0,1566.0,39.5,0.4
41045,Oregon,35418.0,2923.0,36.1,0.4
41047,Oregon,48432.0,1215.0,35.8,0.2
41049,Oregon,50918.0,2042.0,37.4,1.2
41051,Oregon,54102.0,784.0,36.5,0.1
41053,Oregon,52821.0,1699.0,37.4,0.5
41055,Oregon,38362.0,5362.0,49.8,1.4
41057,Oregon,42581.0,2666.0,48.0,0.5
41059,Oregon,48101.0,1992.0,36.0,0.3
41061,Oregon,43822.0,2257.0,40.0,0.7
41063,Oregon,40581.0,3918.0,52.2,0.6
41065,Oregon,43422.0,2729.0,41.0,0.7
41067,Oregon,66754.0,739.0,36.1,0.2
41069,Oregon,33487.0,5978.0,56.5,2.7
41071,Oregon,53423.0,2829.0,38.2,0.4
42001,Pennsylvania,60356.0,1250.0,42.8,0.2
42003,Pennsylvania,53040.0,530.0,40.9,0.1
42005,Pennsylvania,44942.0,1297.0,45.6,0.2
42007,Pennsylvania,50581.0,1184.0,44.8,0.1
42009,Pennsylvania,45930.0,1345.0,45.0,0.2
42011,Pennsylvania,55936.0,756.0,39.7,0.2
42013,Pennsylvania,43981.0,1455.0,42.8,0.3
42015,Pennsylvania,48987.0,1974.0,44.1,0.2
42017,Pennsylvania,77568.0,1072.0,43.0,0.1
42019,Pennsylvania,60934.0,1069.0,42.7,0.2
42021,Pennsylvania,42107.0,941.0,44.4,0.2
42023,Pennsylvania,39897.0,2691.0,49.9,0.4
42025,Pennsylvania,49973.0,1462.0,45.0,0.2
42027,Pennsylvania,52186.0,1466.0,30.3,0.2
42029,Pennsylvania,85976.0,1256.0,40.1,0.2
42031,Pennsylvania,42536.0,1453.0,40.3,0.5
42033,Pennsylvania,42257.0,1051.0,43.9,0.3
42035,Pennsylvania,45078.0,1980.0,38.1,0.4
42037,Pennsylvania,45374.0,2104.0,40.1,0.4
42039,Pennsylvania,44579.0,1114.0,42.4,0.2
42041,Pennsylvania,61820.0,885.0,40.8,0.2
42043,Pennsylvania,53754.0,1007.0,39.6,0.2
42045,Pennsylvania,65123.0,953.0,38.9,0.2
42047,Pennsylvania,46671.0,1990.0,46.4,0.5
42049,Pennsylvania,45971.0,813.0,38.8,0.2
42051,Pennsylvania,39636.0,1439.0,44.2,0.2
42053,Pennsylvania,35533.0,2164.0,43.3,1.2
42055,Pennsylvania,53916.0,1606.0,40.9,0.3
42057,Pennsylvania,48311.0,2562.0,43.2,0.3
42059,Pennsylvania,46661.0,2414.0,41.9,0.3
42061,Pennsylvania,44396.0,1166.0,42.5,0.3
42063,Pennsylvania,45195.0,1339.0,38.9,0.3
42065,Pennsylvania,42903.0,1635.0,43.6,0.2
42067,Pennsylvania,47398.0,1978.0,43.0,0.4
42069,Pennsylvania,46271.0,814.0,42.3,0.2
42071,Pennsylvania,57721.0,761.0,38.4,0.2
42073,Pennsylvania,44571.0,1352.0,44.4,0.2
42075,Pennsylvania,55499.0,1191.0,41.1,0.3
42077,Pennsylvania,56117.0,1027.0,39.5,0.2
42079,Pennsylvania,45897.0,895.0,42.9,0.2
42081,Pennsylvania,47313.0,1237.0,41.4,0.3
42083,Pennsylvania,43965.0,1272.0,42.4,0.4
42085,Pennsylvania,44156.0,997.0,43.8,0.2
42087,Pennsylvania,41288.0,1473.0,43.5,0.3
42089,Pennsylvania,57365.0,2071.0,41.8,0.3
42091,Pennsylvania,80675.0,836.0,41.1,0.1
42093,Pennsylvania,54648.0,3219.0,42.9,0.6
42095,Pennsylvania,60972.0,1027.0,41.8,0.2
42097,Pennsylvania,42406.0,1185.0,43.8,0.2
42099,Pennsylvania,57177.0,1979.0,42.1,0.3
42101,Pennsylvania,38253.0,511.0,33.7,0.1
42103,Pennsylvania,60180.0,3164.0,46.0,0.2
42105,Pennsylvania,40654.0,1473.0,45.8,0.2
42107,Pennsylvania,45535.0,1071.0,43.8,0.2
42109,Pennsylvania,49917.0,1630.0,39.3,0.4
42111,Pennsylvania,44587.0,1459.0,45.3,0.2
42113,Pennsylvania,44189.0,2477.0,51.8,0.5
42115,Pennsylvania,50477.0,1686.0,46.4,0.2
42117,Pennsylvania,46494.0,1258.0,43.0,0.3
42119,Pennsylvania,49803.0,1912.0,38.6,0.8
42121,Pennsylvania,43644.0,1393.0,45.4,0.2
42123,Pennsylvania,44020.0,1459.0,46.2,0.2
42125,Pennsylvania,56450.0,949.0,44.2,0.2
42127,Pennsylvania,49919.0,1649.0,46.5,0.2
42129,Pennsylvania,52247.0,551.0,46.1,0.1
42131,Pennsylvania,51004.0,2194.0,43.1,0.4
42133,Pennsylvania,58269.0,741.0,40.7,0.2
44001,Rhode Island,72458.0,3264.0,43.9,0.3
44003,Rhode Island,64383.0,1384.0,43.5,0.2
44005,Rhode Island,69526.0,4013.0,43.9,0.3
44007,Rhode Island,49743.0,837.0,37.1,0.1
44009,Rhode Island,72807.0,2018.0,43.3,0.3
45001,South Carolina,34799.0,2097.0,43.3,0.6
45003,South Carolina,45759.0,1313.0,40.9,0.3
45005,South Carolina,25327.0,3046.0,38.7,1.0
45007,South Carolina,42143.0,1065.0,40.5,0.3
45009,South Carolina,31314.0,3035.0,40.3,0.6
45011,South Carolina,34336.0,3102.0,39.8,0.9
45013,South Carolina,57048.0,1508.0,42.8,0.3
45015,South Carolina,52506.0,1116.0,35.3,0.1
45017,South Carolina,43531.0,3232.0,45.3,0.5
45019,South Carolina,53437.0,1055.0,36.5,0.2
45021,South Carolina,35389.0,2199.0,38.8,0.5
45023,South Carolina,31914.0,1775.0,41.2,0.4
45025,South Carolina,32083.0,2142.0,41.0,0.5
45027,South Carolina,33162.0,1766.0,42.8,0.4
45029,South Carolina,32804.0,2734.0,41.7,0.5
45031,South Carolina,35409.0,1934.0,40.8,0.4
45033,South Carolina,28938.0,3514.0,37.8,0.7
45035,South Carolina,54901.0,1488.0,35.8,0.1
45037,South Carolina,46637.0,2684.0,42.1,0.3
45039,South Carolina,36004.0,4051.0,44.1,0.4
45041,South Carolina,42080.0,1211.0,38.2,0.3
45043,South Carolina,42835.0,2695.0,47.5,0.3
45045,South Carolina,50540.0,597.0,37.7,0.2
45047,South Carolina,37060.0,1222.0,38.9,0.5
45049,South Carolina,31410.0,1875.0,39.7,0.9
45051,South Carolina,43299.0,1047.0,43.0,0.2
45053,South Carolina,37141.0,2715.0,36.5,1.0
45055,South Carolina,43622.0,2145.0,41.3,0.3
45057,South Carolina,44016.0,1892.0,41.6,0.6
45059,South Carolina,38515.0,1958.0,40.9,0.4
45061,South Carolina,30954.0,2333.0,40.1,0.8
45063,South Carolina,53857.0,869.0,38.5,0.2
45065,South Carolina,38712.0,2855.0,51.9,0.4
45067,South Carolina,29874.0,1865.0,39.5,0.5
45069,South Carolina,30767.0,2641.0,39.4,0.5
45071,South Carolina,40127.0,2476.0,40.9,0.5
45073,South Carolina,41237.0,2057.0,44.3,0.3
45075,South Carolina,34218.0,1148.0,38.7,0.5
45077,South Carolina,41459.0,1182.0,35.4,0.2
45079,South Carolina,49131.0,1255.0,32.7,0.1
45081,South Carolina,38827.0,4459.0,41.2,0.7
45083,South Carolina,43907.0,1122.0,38.2,0.2
45085,South Carolina,41332.0,1214.0,35.8,0.2
45087,South Carolina,34033.0,2943.0,43.5,0.4
45089,South Carolina,28297.0,2230.0,41.0,0.8
45091,South Carolina,54117.0,1394.0,37.9,0.2
46003,South Dakota,48750.0,3117.0,41.8,3.2
46005,South Dakota,46267.0,2209.0,39.0,1.1
46007,South Dakota,42171.0,4116.0,29.4,1.3
46009,South Dakota,45254.0,3268.0,42.9,1.3
46011,South Dakota,50082.0,2006.0,26.4,0.4
46013,South Dakota,53100.0,2170.0,38.1,0.6
46015,South Dakota,49531.0,5291.0,40.8,1.2
46017,South Dakota,31163.0,1883.0,25.9,2.0
46019,South Dakota,41920.0,7479.0,39.9,1.3
46021,South Dakota,45170.0,7787.0,49.6,2.8
46023,South Dakota,43109.0,2451.0,37.3,0.6
46025,South Dakota,49600.0,3039.0,44.0,1.0
46027,South Dakota,36608.0,3292.0,25.2,0.5
46029,South Dakota,48912.0,1934.0,38.0,0.6
46031,South Dakota,31676.0,2633.0,29.8,0.1
46033,South Dakota,52218.0,4269.0,52.8,0.6
46035,South Dakota,49991.0,3149.0,38.4,1.2
46037,South Dakota,39216.0,3496.0,48.0,0.6
46039,South Dakota,53152.0,4607.0,44.6,0.9
46041,South Dakota,37206.0,2865.0,29.1,0.3
46043,South Dakota,52500.0,3625.0,48.0,0.7
46045,South Dakota,56000.0,8993.0,46.1,2.5
46047,South Dakota,45997.0,3494.0,52.4,0.6
46049,South Dakota,43679.0,4030.0,46.9,8.1
46051,South Dakota,51272.0,5217.0,44.8,0.5
46053,South Dakota,37540.0,3223.0,47.5,0.6
46055,South Dakota,41518.0,3284.0,48.3,6.9
46057,South Dakota,58602.0,4393.0,36.1,0.7
46059,South Dakota,47163.0,5138.0,48.8,1.6
46061,South Dakota,60741.0,4576.0,35.5,0.5
46063,South Dakota,52396.0,5105.0,37.6,6.0
46065,South Dakota,59177.0,3940.0,39.4,1.3
46067,South Dakota,45075.0,2524.0,45.6,0.7
46069,South Dakota,51776.0,5731.0,47.4,3.5
46071,South Dakota,45074.0,5487.0,30.5,1.1
46073,South Dakota,53125.0,5756.0,47.5,2.3
46075,South Dakota,35972.0,11547.0,51.6,3.7
46077,South Dakota,53828.0,3762.0,46.0,0.6
46079,South Dakota,54535.0,6019.0,41.9,0.7
46081,South Dakota,45548.0,2643.0,41.5,0.8
46083,South Dakota,76094.0,2244.0,33.8,0.3
46085,South Dakota,43030.0,3622.0,35.5,0.4
46087,South Dakota,56954.0,3335.0,42.8,0.9
46089,South Dakota,36375.0,6595.0,52.1,1.8
46091,South Dakota,51788.0,2505.0,42.6,0.7
46093,South Dakota,52473.0,3785.0,36.2,0.8
46095,South Dakota,30938.0,5580.0,32.0,2.0
46097,South Dakota,44938.0,6739.0,43.5,4.5
46099,South Dakota,53525.0,1260.0,34.8,0.1
46101,South Dakota,52446.0,3176.0,40.7,0.7
46102,South Dakota,26369.0,1616.0,25.1,0.3
46103,South Dakota,50890.0,1394.0,37.1,0.3
46105,South Dakota,39773.0,5541.0,49.9,1.8
46107,South Dakota,46081.0,3339.0,52.5,1.3
46109,South Dakota,48614.0,2719.0,39.2,0.6
46111,South Dakota,50541.0,3855.0,46.8,3.2
46115,South Dakota,48217.0,2714.0,43.8,0.7
46117,South Dakota,56829.0,7749.0,40.1,3.8
46119,South Dakota,60417.0,7889.0,44.6,3.0
46121,South Dakota,31128.0,4700.0,23.9,0.4
46123,South Dakota,37153.0,4351.0,46.4,0.7
46125,South Dakota,53378.0,3315.0,44.0,0.3
46127,South Dakota,64471.0,3778.0,40.8,0.7
46129,South Dakota,43221.0,2732.0,44.9,0.8
46135,South Dakota,48176.0,3370.0,40.8,0.6
46137,South Dakota,35119.0,3563.0,27.5,0.7
47001,Tennessee,42880.0,1488.0,43.2,0.3
47003,Tennessee,41984.0,2178.0,36.6,0.6
47005,Tennessee,33240.0,2655.0,46.1,0.5
47007,Tennessee,37013.0,3265.0,42.9,0.8
47009,Tennessee,48286.0,1380.0,42.6,0.4
47011,Tennessee,42114.0,1448.0,39.4,0.3
47013,Tennessee,32028.0,1618.0,43.0,0.4
47015,Tennessee,41533.0,3772.0,41.9,0.6
47017,Tennessee,35508.0,2811.0,42.6,0.4
47019,Tennessee,33213.0,1611.0,43.6,0.4
47021,Tennessee,51857.0,2645.0,39.8,0.5
47023,Tennessee,40167.0,5973.0,37.2,1.3
47025,Tennessee,34899.0,1875.0,41.8,0.6
47027,Tennessee,28804.0,3963.0,46.9,1.3
47029,Tennessee,31187.0,2688.0,44.3,0.4
47031,Tennessee,41590.0,1925.0,39.7,0.6
47033,Tennessee,35464.0,2377.0,39.7,0.9
47035,Tennessee,38576.0,1714.0,49.7,0.2
47037,Tennessee,48368.0,869.0,34.2,0.1
47039,Tennessee,37263.0,3476.0,45.3,0.4
47041,Tennessee,38319.0,3000.0,41.0,0.6
47043,Tennessee,44680.0,2703.0,39.9,0.7
47045,Tennessee,42468.0,3230.0,40.3,0.6
47047,Tennessee,54890.0,2367.0,43.7,0.4
47049,Tennessee,30259.0,2701.0,44.2,0.4
47051,Tennessee,42773.0,2204.0,41.5,0.7
47053,Tennessee,38457.0,2012.0,40.4,0.5
47055,Tennessee,41093.0,2568.0,42.9,0.5
47057,Tennessee,35391.0,1853.0,43.6,0.6
47059,Tennessee,35196.0,957.0,43.7,0.2
47061,Tennessee,27373.0,2183.0,42.6,0.9
47063,Tennessee,37617.0,2162.0,39.9,0.3
47065,Tennessee,48248.0,1137.0,39.3,0.2
47067,Tennessee,26898.0,2485.0,44.2,0.6
47069,Tennessee,31801.0,1907.0,39.8,0.5
47071,Tennessee,35290.0,2100.0,44.8,0.4
47073,Tennessee,36927.0,1670.0,43.4,0.4
47075,Tennessee,34182.0,2846.0,39.9,0.9
47077,Tennessee,38745.0,3131.0,40.7,0.8
47079,Tennessee,38234.0,1575.0,44.9,0.3
47081,Tennessee,36334.0,1363.0,40.7,0.5
47083,Tennessee,39401.0,2406.0,43.2,0.6
47085,Tennessee,41949.0,1987.0,42.2,0.5
47087,Tennessee,31534.0,2932.0,45.8,0.5
47089,Tennessee,42417.0,2147.0,42.3,0.5
47091,Tennessee,30763.0,3533.0,44.5,0.3
47093,Tennessee,48701.0,1097.0,37.3,0.2
47095,Tennessee,30086.0,2604.0,40.3,0.8
47097,Tennessee,30281.0,1980.0,37.1,0.5
47099,Tennessee,37814.0,1629.0,39.9,0.6
47101,Tennessee,36621.0,1937.0,43.5,1.5
47103,Tennessee,40389.0,2187.0,42.9,0.6
47105,Tennessee,51107.0,2900.0,46.5,0.4
47107,Tennessee,38535.0,2764.0,42.7,0.5
47109,Tennessee,32557.0,1874.0,42.6,0.6
47111,Tennessee,33509.0,2603.0,39.6,1.1
47113,Tennessee,42544.0,1587.0,37.6,0.3
47115,Tennessee,41348.0,2574.0,43.1,0.5
47117,Tennessee,42661.0,2531.0,39.4,0.5
47119,Tennessee,47692.0,1900.0,38.6,0.6
47121,Tennessee,34424.0,3075.0,44.3,0.7
47123,Tennessee,35291.0,2687.0,43.0,0.7
47125,Tennessee,50344.0,1097.0,30.3,0.1
47127,Tennessee,49427.0,3037.0,45.5,1.1
47129,Tennessee,39049.0,3618.0,40.8,0.7
47131,Tennessee,40281.0,1803.0,42.1,0.5
47133,Tennessee,35287.0,1635.0,42.2,0.6
47135,Tennessee,31425.0,3353.0,43.7,0.8
47137,Tennessee,36773.0,3789.0,49.4,0.6
47139,Tennessee,38925.0,2469.0,44.0,0.5
47141,Tennessee,35343.0,2002.0,36.1,0.3
47143,Tennessee,36146.0,2628.0,40.5,0.6
47145,Tennessee,40854.0,2321.0,46.1,0.3
47147,Tennessee,53151.0,2211.0,38.6,0.5
47149,Tennessee,56219.0,1021.0,32.9,0.2
47151,Tennessee,30246.0,3012.0,38.6,0.7
47153,Tennessee,45408.0,6678.0,41.9,1.4
47155,Tennessee,42258.0,1584.0,42.2,0.4
47157,Tennessee,46224.0,707.0,34.9,0.1
47159,Tennessee,43914.0,3249.0,41.6,0.7
47161,Tennessee,42023.0,5798.0,43.2,0.7
47163,Tennessee,40346.0,883.0,44.3,0.1
47165,Tennessee,57382.0,1282.0,39.4,0.3
47167,Tennessee,53669.0,2038.0,37.0,0.4
47169,Tennessee,41029.0,6431.0,40.2,1.8
47171,Tennessee,33210.0,3559.0,45.7,0.5
47173,Tennessee,37351.0,2545.0,41.0,0.9
47175,Tennessee,40439.0,3569.0,45.8,0.5
47177,Tennessee,35376.0,1892.0,39.7,0.6
47179,Tennessee,42817.0,1365.0,39.8,0.3
47181,Tennessee,30701.0,2251.0,42.2,0.7
47183,Tennessee,37037.0,1742.0,36.9,0.4
47185,Tennessee,34901.0,2305.0,42.5,0.9
47187,Tennessee,96565.0,2394.0,38.9,0.4
47189,Tennessee,61070.0,1757.0,40.1,0.4
48001,Texas,41327.0,1842.0,38.9,0.5
48003,Texas,70423.0,6038.0,31.3,0.8
48005,Texas,44223.0,1611.0,36.4,0.4
48007,Texas,41690.0,3678.0,49.0,0.7
48009,Texas,60275.0,5182.0,44.1,0.4
48011,Texas,59737.0,4968.0,45.1,2.7
48013,Texas,52192.0,3005.0,35.5,0.3
48015,Texas,53687.0,3810.0,40.6,0.7
48017,Texas,37397.0,8652.0,34.9,1.2
48019,Texas,49863.0,7193.0,51.5,1.1
48021,Texas,54821.0,2362.0,38.7,0.5
48023,Texas,36373.0,7151.0,48.5,2.1
48025,Texas,42302.0,3403.0,35.3,0.5
48027,Texas,50550.0,821.0,30.2,0.1
48029,Texas,51150.0,405.0,33.1,0.1
48031,Texas,55504.0,4992.0,48.6,0.6
48033,Texas,73750.0,8208.0,38.7,9.1
48035,Texas,44674.0,3329.0,46.0,0.3
48037,Texas,42670.0,1701.0,37.7,0.4
48039,Texas,69749.0,2073.0,35.5,0.1
48041,Texas,39808.0,1299.0,25.2,0.1
48043,Texas,38395.0,5230.0,42.1,1.1
48045,Texas,38603.0,7119.0,42.5,3.6
48047,Texas,22741.0,3037.0,31.7,3.5
48049,Texas,41962.0,2246.0,41.0,0.6
48051,Texas,51821.0,4534.0,42.6,0.7
48053,Texas,49732.0,3192.0,44.1,0.5
48055,Texas,47233.0,2036.0,35.6,0.3
48057,Texas,51078.0,5676.0,38.1,1.0
48059,Texas,40981.0,3389.0,43.5,0.9
48061,Texas,33266.0,884.0,31.2,0.2
48063,Texas,37851.0,3394.0,37.8,1.3
48065,Texas,66023.0,7713.0,40.7,0.6
48067,Texas,37352.0,2430.0,43.3,0.5
48069,Texas,39459.0,3380.0,34.6,0.4
48071,Texas,70544.0,6404.0,36.2,0.4
48073,Texas,39595.0,1845.0,37.6,0.6
48075,Texas,36633.0,8958.0,34.6,2.8
48077,Texas,48297.0,3407.0,45.7,0.4
48079,Texas,39113.0,3514.0,34.9,0.8
48081,Texas,42467.0,5324.0,49.3,0.7
48083,Texas,35156.0,4158.0,47.1,1.1
48085,Texas,84735.0,1217.0,35.9,0.1
48087,Texas,39743.0,7242.0,37.0,4.8
48089,Texas,46618.0,2516.0,43.6,0.4
48091,Texas,65833.0,3291.0,42.4,0.3
48093,Texas,37470.0,2513.0,43.6,1.2
48095,Texas,48368.0,5302.0,40.8,1.4
48097,Texas,52406.0,3128.0,39.6,0.8
48099,Texas,49340.0,1526.0,30.6,0.1
48101,Texas,34955.0,3894.0,50.1,5.3
48103,Texas,58333.0,6374.0,33.5,0.7
48105,Texas,53678.0,8534.0,40.5,3.3
48107,Texas,37434.0,2321.0,38.2,0.7
48109,Texas,35000.0,5602.0,39.2,9.5
48111,Texas,41345.0,3462.0,30.7,0.6
48113,Texas,50270.0,333.0,33.1,0.1
48115,Texas,41095.0,2591.0,33.4,0.7
48117,Texas,43373.0,3130.0,31.5,0.6
48119,Texas,42432.0,4872.0,43.5,1.1
48121,Texas,75050.0,1057.0,34.2,0.2
48123,Texas,49736.0,5142.0,42.2,0.5
48125,Texas,39700.0,4253.0,43.1,3.6
48127,Texas,36825.0,5948.0,34.6,2.4
48129,Texas,36681.0,4127.0,42.9,1.3
48131,Texas,33939.0,5080.0,37.3,0.6
48133,Texas,34888.0,3563.0,42.9,1.0
48135,Texas,57150.0,2189.0,30.7,0.2
48137,Texas,41813.0,16850.0,49.5,8.0
48139,Texas,62465.0,2002.0,35.7,0.2
48141,Texas,41637.0,545.0,31.6,0.2
48143,Texas,41416.0,1503.0,30.3,0.3
48145,Texas,36079.0,2516.0,39.8,0.5
48147,Texas,44071.0,2934.0,41.3,0.4
48149,Texas,47808.0,4108.0,47.6,0.3
48151,Texas,41406.0,2956.0,41.9,3.2
48153,Texas,41026.0,4376.0,37.3,0.8
48155,Texas,36477.0,7406.0,49.1,6.0
48157,Texas,89152.0,1584.0,35.5,0.1
48159,Texas,41537.0,5744.0,43.5,0.5
48161,Texas,44301.0,3918.0,41.4,0.9
48163,Texas,36404.0,4068.0,31.5,0.9
48165,Texas,57635.0,6294.0,28.9,0.5
48167,Texas,62313.0,1675.0,37.5,0.3
48169,Texas,48508.0,5305.0,39.4,2.9
48171,Texas,54859.0,3635.0,50.6,0.8
48173,Texas,67303.0,17246.0,38.8,4.8
48175,Texas,51226.0,3258.0,45.8,1.6
48177,Texas,42983.0,2287.0,38.1,0.7
48179,Texas,43288.0,2693.0,37.0,0.6
48181,Texas,47952.0,1896.0,40.2,0.3
48183,Texas,47639.0,1690.0,35.4,0.2
48185,Texas,46195.0,2338.0,40.7,0.9
48187,Texas,62420.0,1828.0,36.6,0.3
48189,Texas,43375.0,2063.0,32.5,0.4
48191,Texas,30950.0,4283.0,44.7,1.4
48193,Texas,42432.0,5528.0,48.6,0.8
48195,Texas,44219.0,6188.0,36.4,0.7
48197,Texas,37174.0,4799.0,42.3,3.3
48199,Texas,52614.0,2456.0,38.9,0.5
48201,Texas,54457.0,400.0,32.8,0.1
48203,Texas,45974.0,2696.0,37.5,0.4
48205,Texas,63004.0,4591.0,39.3,1.3
48207,Texas,39850.0,6568.0,43.4,1.5
48209,Texas,58583.0,2124.0,30.9,0.2
48211,Texas,62813.0,4638.0,34.4,3.5
48213,Texas,41607.0,1330.0,43.4,0.3
48215,Texas,34782.0,734.0,28.8,0.1
48217,Texas,41382.0,1897.0,42.4,0.4
48219,Texas,50665.0,2310.0,32.8,0.2
48221,Texas,56100.0,2659.0,46.9,0.5
48223,Texas,44396.0,2791.0,39.2,0.4
48225,Texas,32698.0,2434.0,44.5,0.4
48227,Texas,49575.0,2957.0,36.9,0.5
48229,Texas,26384.0,2873.0,39.6,1.5
48231,Texas,45197.0,1896.0,38.0,0.3
48233,Texas,49353.0,3242.0,37.3,0.6
48235,Texas,58500.0,7101.0,44.9,5.0
48237,Texas,50324.0,7203.0,40.5,0.9
48239,Texas,54926.0,4976.0,39.0,0.8
48241,Texas,40820.0,3325.0,40.6,0.6
48243,Texas,50165.0,6378.0,53.1,3.9
48245,Texas,43540.0,1070.0,35.9,0.1
48247,Texas,35521.0,5606.0,36.7,3.9
48249,Texas,42986.0,4198.0,34.6,0.3
48251,Texas,58135.0,1678.0,36.7,0.3
48253,Texas,43897.0,5136.0,39.2,1.2
48255,Texas,45502.0,4170.0,35.5,0.8
48257,Texas,60391.0,2724.0,35.8,0.2
48259,Texas,73240.0,5878.0,43.6,0.5
48261,Texas,36438.0,10695.0,29.4,8.7
48263,Texas,47024.0,8739.0,49.1,9.9
48265,Texas,43810.0,2789.0,47.9,0.5
48267,Texas,40125.0,6143.0,52.8,1.5
